2611,शूलिन्,1.1.30.1.5,स्वर्गवर्गः,शिवः,శివ
2621,महेश्वर,1.1.30.1.6,स्वर्गवर्गः,शिवः,శివ
2631,ईश्वर,1.1.30.2.1,स्वर्गवर्गः,शिवः,శివ
2641,शर्व,1.1.30.2.2,स्वर्गवर्गः,शिवः,శివ
2651,ईशान,1.1.30.2.3,स्वर्गवर्गः,शिवः,శివ
2661,शङ्कर,1.1.30.2.4,स्वर्गवर्गः,शिवः,శివ
2671,चन्द्रशेखर,1.1.30.2.5,स्वर्गवर्गः,शिवः,శివ
2681,भूतेश,1.1.31.1.1,स्वर्गवर्गः,शिवः,శివ
2691,खण्डपरशु,1.1.31.1.2,स्वर्गवर्गः,शिवः,శివ
2701,गिरीश,1.1.31.1.3,स्वर्गवर्गः,शिवः,శివ
2711,गिरिश,1.1.31.1.4,स्वर्गवर्गः,शिवः,శివ
2721,मृड,1.1.31.1.5,स्वर्गवर्गः,शिवः,శివ
2731,मृत्युञ्जय,1.1.31.2.1,स्वर्गवर्गः,शिवः,శివ
2741,कृत्तिवासस्,1.1.31.2.2,स्वर्गवर्गः,शिवः,శివ
2751,पिनाकिन्,1.1.31.2.3,स्वर्गवर्गः,शिवः,శివ
2761,प्रमथाधिप,1.1.31.2.4,स्वर्गवर्गः,शिवः,శివ
2771,उग्र,1.1.32.1.1,स्वर्गवर्गः,शिवः,శివ
2781,कपर्दिन्,1.1.32.1.2,स्वर्गवर्गः,शिवः,శివ
2791,श्रीकण्ठ,1.1.32.1.3,स्वर्गवर्गः,शिवः,శివ
2801,शितिकण्ठ,1.1.32.1.4,स्वर्गवर्गः,शिवः,శివ
2811,कपालभृत्,1.1.32.1.5,स्वर्गवर्गः,शिवः,శివ
2821,वामदेव,1.1.32.2.1,स्वर्गवर्गः,शिवः,శివ
2831,महादेव,1.1.32.2.2,स्वर्गवर्गः,शिवः,శివ
2841,विरूपाक्ष,1.1.32.2.3,स्वर्गवर्गः,शिवः,శివ
2851,त्रिलोचन,1.1.32.2.4,स्वर्गवर्गः,शिवः,శివ
2861,कृशानुरेतस्,1.1.33.1.1,स्वर्गवर्गः,शिवः,శివ
2871,सर्वज्ञ,1.1.33.1.2,स्वर्गवर्गः,शिवः,శివ
